L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
26005412,3075,81042,373246,17582377,7881436,6504428,111984,374930,7848535,2180289968,1882095119,900582304
26181284,3572,94102,382123,16973061,7969350,6548864,118176,433749,7939340,2128798174,1756860506,900637305
26369363,3987,95794,376055,16944736,8031904,6604541,120536,434532,8043936,2132874062,1746370430,900669365
25223532,3598,105789,408623,18149654,7652273,6333788,144009,2384289,7580072,2146911593,1793089019,900670917
3861512,941,81430,875766,49966694,301172,13961,15902,901158,283014,2498368750,2670980961,900624660
3535359,727,46669,244724,19061675,196008,32677,376489,1981797,119493,1470685054,2771230364,528461401
8547332,3517,842340,895638,28510007,645818,211095,1351004,773659,625836,2745037298,3422047064,1000123535
18219488,1665,257433,33837,18104510,2416832,2254174,387545,43265,2346373,2673571137,5738909518,1000826722
27251159,2177,435837,49008,34688102,2239501,2254475,59277,39194,2198942,2779117797,4708912288,1000791811
29065177,1844,572415,86280,31007267,2830512,3021992,71878,61835,2805116,2777846801,4575681052,1000676753
30253118,1568,402073,70289,30607456,3259266,3551062,77923,83035,3317553,2776444282,4430790360,1000694114
29780179,1568,388391,98468,31126347,3804599,3922037,88673,109113,3820011,2781555836,4183272489,1000716131
30987475,2035,333561,69841,35936289,4118206,3822425,71886,89522,4144383,2784582379,3742631056,1001373202
31420884,1928,344230,99055,37032790,4552478,3944404,71959,79369,4441536,2768402326,3613709457,1000701402
31971123,2268,280266,59961,30953369,2011349,1418576,47346,54149,1697291,2765654855,5083036036,1000696553
35735168,2519,149093,59061,24517410,1098953,610220,36389,40796,1043801,2778533072,5935582111,1000730515
42765252,2829,181079,117976,23766080,1880928,923765,46494,123354,1983199,2768076816,5255177542,1000699441
42459759,2150,232370,82395,24361773,1890424,898241,49978,81481,1881473,2778127030,5394371015,1000568832
45860326,2671,192623,75258,21652484,2287115,1140387,49466,93867,2318240,2770535750,5431649778,1000525653
36682355,2377,317647,117059,30571634,4060259,3080426,71603,101611,3941122,2762675697,4099553596,1000557654
33119558,2164,338342,130002,33797032,5949260,5016308,81130,128264,5929465,2697720840,3011969691,1000520365
33016214,1676,316261,118321,34097850,6126835,5111884,78400,102900,6098525,2697471341,3010831704,1000763854
33580732,1270,341620,118381,34019159,6050520,5028517,83773,135428,6263484,2692086795,2819166386,1000769309
33522773,1203,294805,135111,34025344,6193101,5343383,84451,135121,6343926,2704441699,2884003562,1000686936
33815940,1042,216569,186937,33440327,6456482,5327730,78883,191648,6547709,2689109829,2812505732,1000690857
28944083,1921,185587,188721,32948950,3716845,3003553,54148,204409,3701023,2751008248,4318098210,1000708661
31548345,1861,115476,154470,33421775,2571717,1852751,42712,169872,2441887,2780507791,4986398677,1000683715
34443792,1799,152518,277576,32660542,6228415,5285905,91920,267283,6623844,2702139168,2989253048,1000518615
33856272,1148,135838,300056,33341737,6120719,5013879,80064,282740,6251504,2708692112,2986616570,1000547510
12284458,2117,314973,845499,24615698,903169,720157,1355706,1263606,1340404,2765032488,4020651581,1000525120
13671567,2258,261145,356919,26386375,2271835,1394356,538179,258752,2136309,2774523776,4709941904,1000534365
27728822,2034,241212,121008,20813528,7857778,6328281,133105,127364,7917212,2492981662,2192186465,1000513540
28768900,4235,117705,416169,18686144,8818279,7234874,127774,377718,8817878,2345622494,1930634833,1000810446
29042644,3939,91140,415191,18723879,8846276,7288748,118879,417338,8786152,2342867215,1922316088,1000792272
28931284,5123,101851,415269,18693157,8847231,7279688,123660,421389,8804101,2344316179,1919999384,1000762635
28784553,5010,97335,455308,18653478,8853617,7285715,122621,417103,8751097,2341248336,1915880011,1000802321
28838492,4833,165492,414729,18889428,8732610,7250338,117577,465512,8765215,2360808104,1955975785,1000772818
28837258,3671,250069,443639,20071981,8628862,7191879,114210,403832,8569475,2487327245,2189444991,1000880089
28677648,4020,99548,421845,18841206,8732636,7207297,123646,477956,8747500,2363058716,1935924570,1000985858
29197156,4501,93899,417310,18626777,8760015,7258556,122583,413919,8920894,2357995437,1927949865,1000633408
28852540,4754,148043,448964,18529371,8904801,7273780,122595,412122,8763527,2344881860,1920326829,1001177879
28962419,5487,171025,446053,18622180,8779669,7280466,123791,423694,8722215,2336503024,1912022745,1000611091
28468169,5763,127543,417176,18578591,8833720,7218323,123876,471524,8875189,2318373032,1889928940,1000592760
28894560,3018,102694,438898,20345935,8496092,7089959,105229,406829,8594378,2490392417,2259134400,1000573014
28409900,6050,108810,418243,18469707,8852258,7205401,126797,417894,8828716,2332862534,1903782926,1000514742
28828373,5353,94103,421017,18710032,8776254,7234905,124070,479880,8779334,2343296388,1931325747,1001189729
28995027,5075,112037,447878,18606913,8862774,7279243,122844,411056,8825324,2354378408,1927348641,1000587921
15564949,3561,147962,772610,39926446,3851848,3064368,60023,915253,3816091,2584203596,2544238870,1000575146
3527754,931,88954,1849365,39375541,244806,30797,376144,318129,211992,2468613171,3667192297,893651306
9438728,5208,1552160,859403,28412816,836224,224034,1285522,895575,940924,3246897691,4503449988,1200126070
23240445,11076,622858,282107,22734316,3647681,2554419,508841,121883,3332438,3105890334,4988729136,1200785474
29232122,8532,579493,149474,35789126,3652210,2598708,73012,174581,3646049,3268153648,4954614059,1200709945
31680617,7946,601610,155866,33283058,4080624,3404139,81218,151413,4070849,3265721250,4953465347,1200782010
32439727,6558,530479,157215,33930893,4572601,4254781,93727,135035,4615174,3269381138,4636923874,1200713925
32623402,5410,526736,170720,35595934,4941325,4330362,95027,164219,5010342,3247911345,4529387713,1201162562
35689977,4590,398896,118842,42661770,5352779,4207748,81979,116116,5251227,3247139327,4146841206,1200436845
38046811,2256,397163,111523,38441048,4364671,3375941,77814,109612,3903173,3269545248,5056687602,1200714011
40089901,3087,415773,166076,27441666,1791944,686962,40379,192879,1698143,3301413061,6943681025,1200709433
51139246,2783,342988,128035,28633276,2123407,1033675,58151,119947,2256229,3334253286,6296579784,1200686529
53388864,2316,243432,93390,26489186,2310184,1129909,60641,98318,2416518,3331965398,6579444057,1200739145
50487392,2235,263509,118649,30720724,3117401,1752267,69228,144821,3004965,3334291852,5966646194,1200692630
39536870,3003,414944,147869,40816328,6791775,5696051,104068,143735,6834873,3255075077,3775735411,1200701215
40124303,1849,357668,146146,40874486,6944868,5900564,98925,153919,7356777,3233898787,3461760631,1200694849
40827801,1611,329225,170667,40573259,7347992,6061886,100720,138200,7566626,3239983115,3422244623,1200858005
40262000,2013,339570,175965,41516951,7384573,6365490,102046,179049,7781267,3235403431,3402904020,1200918179
38720704,1985,221386,273722,40112472,7180421,5955897,90768,286999,6992089,3246838212,3857304328,1200739470
33583979,1843,158390,220036,39894870,3142573,2117794,50021,226822,2958781,3336943094,5989503771,1200786515
41905396,2779,264238,315928,38727161,6220206,5064864,95962,293278,6308447,3263551132,4322360629,1200699043
40804092,1667,179213,366900,38667878,7315448,6067687,106525,350178,7552221,3246444574,3561856194,1200707690
9511956,2962,388790,1141515,36209745,387518,112345,1332840,1704302,613742,3334192541,4614337883,1200733663
26320761,3073,263036,92228,23869840,5982855,4442158,530394,94016,6042042,3207217191,5067810892,1200705248
34316511,4155,188056,348678,22746903,10374376,8540381,171257,359180,10418474,2831567784,2358873203,1200733366
34946159,5715,134226,524366,22477222,10643795,8740434,158569,485305,10664458,2811866328,2310248025,1200746113
34688080,6149,125842,502724,22435313,10592171,8650323,156032,556555,10747615,2796361762,2292165854,1200807943
34716114,5913,146819,537278,22296001,10775543,8720849,156352,562524,10673617,2797417992,2292732245,1200779998
34806024,3451,137735,524570,24012392,10402940,8559174,142639,496509,10341206,2963747971,2657288358,1200831375
34139718,7077,141436,536780,22392226,10540759,8672827,156717,512574,10524450,2796354204,2299439530,1200803178
34770188,5993,107877,500622,22454541,10520099,8683756,160227,545074,10652591,2790874696,2307485153,1200799346
34650790,6203,115452,537484,22335188,10628372,8697013,155444,505851,10610138,2800377338,2305886469,1200802241
34985279,5469,114770,500565,22425599,10606027,8755843,157454,508604,10645845,2813184653,2313787131,1200785334
34563116,6893,126927,542612,22425922,10608724,8704350,153812,497030,10524912,2803155809,2324680297,1200753040
34632776,4847,115427,491712,23951107,10420331,8587590,150593,492926,10375428,2952333032,2631678455,1200582423
35185554,5373,128476,512388,22558869,10593015,8676530,158021,559609,10782324,2842287267,2335928512,1200804882
34933162,6210,110342,540970,22515662,10752828,8768356,159026,504584,10687838,2830190334,2323320886,1200611750
12063907,2078,133408,1010660,57571911,2463148,1728243,74305,3145717,2091143,3234819522,3377812735,1200736930
2847680,506,43098,103515,17281476,133612,35526,506199,411877,97495,1359622392,2600729394,488475885
15298443,4740,885251,933641,34209103,1540568,921144,1795017,793534,1529437,4107757508,6951605539,1500280002
39777741,3080,604600,71778,49009623,3862303,3770697,103972,73854,3897224,4095581663,6702525392,1500722025
43773177,3650,666976,111238,46639291,4433752,4727834,107746,117498,4513475,4159398185,6787639158,1500661699
44990444,3048,763599,141480,46206972,5455916,5772836,128516,147834,5415695,4168628711,6331701010,1500727348
46539747,3253,491880,106691,55082601,5986825,5490872,104439,110802,6091627,4169178018,5577275678,1500699379
48077066,3508,464618,102115,47803737,4688862,3725464,90052,109771,4641744,4138378426,6601516689,1500736987
56036366,2954,219148,99938,36629377,1840562,1031477,57410,100547,2060578,4168359522,8567616025,1500666511
63471403,4271,341251,136187,36834688,2846626,1367635,71933,117783,2920087,4152711466,7958963010,1500732252
66559033,2416,292025,92648,35583083,3512307,1863509,81140,118883,3730606,4170182645,7873092201,1500473662
49905382,2593,460614,183464,50847588,8794485,7054750,122478,171890,8425175,4060276228,4733470872,1500667660
49662207,3190,446730,169769,51211147,9467989,7663652,122024,167355,8859095,4041307317,4572608763,1500705650
49746240,3349,505941,182454,50231941,9606640,7936185,128242,214866,9571467,4044504389,4418417212,1500687447
49486009,1831,281812,307459,50374297,9224173,7616656,115528,289709,9358107,4052084724,4599989036,1500675554
43592378,2773,236745,253661,48959370,3363671,2218532,56698,233287,3467888,4164229530,7590824292,1500686616
50100314,2579,208081,401031,50229478,9161346,7811469,134876,398637,9586999,4056698150,4613399500,1500476183
28961437,3281,399345,2342448,41232764,4531207,3648556,1688044,839657,4837406,4114341906,5475691902,1500700967
27863076,2764,346344,407603,37508890,5748294,4137965,592016,363478,5847546,4057916672,5958464592,1500552579
43524889,5727,323085,495965,28550256,13101715,10718212,272228,450020,13046690,3585260073,2950008037,1500756010
44184782,4889,183986,628850,28397271,13310403,10934595,256522,688270,13264744,3571132437,2888463357,1500874390
43793961,7772,192104,634577,28019175,13466944,10833633,256254,618484,13481349,3561967667,2860716971,1500692380
43536410,6423,177244,648366,29414315,13005468,10580558,224312,674836,12963000,3649831402,3207853083,1500801020
42931113,8195,141395,649293,27971100,13135759,10758834,264276,634258,13059402,3503090811,2877641500,1500762681
43651246,7922,134180,621231,27877303,13088165,10771280,265415,673631,13271179,3496908948,2866056114,1500733718
43608958,8333,148036,696495,27950829,13227854,10797903,262768,628567,13162183,3511965505,2873788353,1500728632
43234023,8322,177920,639522,27871116,13366634,10834301,259509,626562,13128915,3512034333,2878044401,1500618036
43745758,5202,157273,650220,29742065,12938986,10758886,235427,669783,12978099,3668845233,3220690667,1500764092
43417981,9062,168679,665546,28074638,13157349,10799586,262775,624418,13151107,3536127131,2873584284,1500767144
28337972,6286,137105,2176362,48452211,7942830,6317554,162849,1004957,7840162,3785865939,3555361467,1500703698
4176483,819,73553,339535,37590401,197850,24643,50291,1354534,223395,2382684735,3739737386,856582509
27402778,5981,1102128,941301,48595543,3060883,2461925,1797354,813795,3151816,5423894998,9025951200,2000087660
56668042,3775,853520,106290,65624867,5001942,5260516,129280,131499,5104479,5553030901,9300857941,2000762541
59894653,5246,830920,194159,61307886,7184722,7477885,160870,181094,7139919,5545916656,8578848871,2000683998
62351000,4788,776209,175000,72912912,8763168,7793983,149543,155885,8619522,5535587393,7333804237,2000689903
67909196,4174,434805,88838,55673913,2861972,1865935,79120,103510,2843577,5539771044,10955923065,2000608150
86918670,3819,372089,154233,46805028,3924515,1914154,99737,165805,3898740,5554695805,10635534049,2000640644
81720413,5755,514419,192038,51417940,6250765,4157310,123232,167750,6494462,5501481545,9337330125,2000668764
67495558,2589,581982,230677,68430164,11625019,9726505,162650,243362,12037819,5394388976,5959830745,2000671993
68236864,2637,562265,280806,67874637,12058465,9990278,161944,237538,12528049,5392333656,5797028338,2000651477
62702412,3842,356469,387929,66746005,9880927,8112088,125739,395207,9976583,5440735449,7292338245,2000654801
66467148,3708,292952,437206,66203933,9295887,7395325,136867,466121,9282061,5470262191,7822409340,2000684128
44129085,3181,444833,2508451,56387265,6925334,5442474,1754397,987625,7313854,5479611607,7162837202,2000505669
42846944,3307,485439,480427,47694752,10584445,8034163,700553,337279,10474875,5242681411,6851384520,2000663878
58395430,8909,209965,839460,37381222,17673848,14509071,265592,799111,17518204,4693277158,3863511602,2000704309
57890627,10355,249812,864946,37179013,17494316,14467054,262786,890278,17471192,4653117539,3810480871,2000599910
58161395,8432,264302,903785,38827186,17459617,14400557,245267,819654,17427366,4854520255,4184329768,2000724700
58077272,11857,187716,835588,37380067,17524866,14454755,265300,950538,17486458,4683251449,3864467625,2000815990
58100960,11702,305093,850595,37396947,17589818,14530846,262184,836181,17532607,4671023477,3811814337,2000793839
57859627,10370,235603,824347,38972576,17339532,14408154,244369,884335,17399674,4820905287,4171751518,2000677590
57282044,10410,252717,871917,37005613,17382214,14403737,267761,905334,17523505,4657196261,3830826369,2000761614
43182237,7658,276016,1029914,60334032,12178558,9989986,205676,3244402,11992494,4941482991,4517134687,2000814720
4978825,1110,71077,583261,35938443,258275,40277,529372,345412,234326,2303171879,3620613442,829345942
