L1-dcache-load-misses,iTLB-load-misses,L1-icache-load-misses,LLC-store-misses,branch-misses:u,LLC-load-misses,dTLB-load-misses,dTLB-store-misses,L2-store-misses,L2-load-misses,cycles,instructions,ns
39482512,7230,1458377,1361899,5209423,8240059,5099599,677367,1360371,8238181,1312462303,1018098224,600819377
39214208,9974,1576877,1300132,5207617,8187725,5066406,667158,1339158,8191307,1306828682,1011396046,600819430
40417332,13711,1919738,1205697,5396019,8496135,5160095,605514,1199900,8351696,1372513788,1034739845,600614959
40428425,11868,1526403,1186710,5394446,8234833,5184073,614040,1189661,8214039,1322097500,1034021387,600752682
40349490,8948,1433737,1260997,5274352,8317070,5141914,617795,1244607,8329562,1312182337,1020966756,600864008
40087284,6706,1444318,1368405,5249899,8282755,5146821,675267,1357272,8350182,1311635110,1019105154,600814154
39814076,7825,1427697,1379894,5231495,8152753,5033952,683347,1372096,8381070,1320596719,1014369829,600827702
17872591,10672,7591077,459056,3976711,3014304,1865004,242705,512429,3301600,1527333198,2689540917,600760656
21797343,5763,1684900,160643,1922930,6925218,3878233,489715,151506,7415514,1083738079,1128203800,570488277
45586965,117268,33858095,502636,6473766,2416420,679432,317500,337440,2420672,2037691552,3192734824,750089635
53881973,13223,3826309,1795149,8186615,9501440,5505543,836724,1799226,9697526,1897903540,1868865308,750754506
54809615,7522,2191835,1868018,6753485,10475121,6742754,881369,1867249,10496459,1699924289,1398905652,750731026
53547467,14292,1754872,1886951,6532922,10742255,6850699,896018,1857688,10793120,1651616139,1293533024,750785278
53511192,10956,1913470,1743292,7002802,10692523,6809884,847605,1757920,10758328,1691880900,1359135996,750733736
53444659,7482,2086834,1676944,7063229,10617034,6836939,822871,1667874,10536967,1712776636,1384034041,750722416
53629660,5759,2061684,1627120,7177468,10449397,6808187,814407,1629568,10464190,1715097138,1386091594,750719165
52662817,13504,2014814,1584283,7142510,10492196,6805730,807325,1584356,10425014,1708073491,1356257073,750689650
51953794,9254,2323885,1812501,6730881,10572876,6778924,896502,1836939,10552335,1649658037,1280478708,750680634
51431881,10482,1864232,1689142,6838278,10414773,6651761,837417,1681282,10414867,1665206915,1307261467,750750860
51609187,6137,1720746,1757009,6731321,10425125,6693870,882620,1751797,10355158,1644388099,1302591159,750707149
52631547,9757,1830044,1573406,7042139,10375917,6805230,819792,1573086,10457157,1691903740,1342112020,750703537
51276916,26457,2529232,1577382,6850090,10337755,6613490,803860,1563960,10339965,1686859129,1294823063,750742463
46596978,48632,6160210,1633458,7218253,10228894,5832580,705536,1580037,10241737,1851314482,1110737295,750784145
52410659,11984,2015024,1585227,6916148,10397221,6774407,825118,1574090,10377086,1685914839,1345295076,750788577
52700452,11697,2400418,1513729,7184260,10204536,6770428,810124,1515947,10323339,1711255338,1371330053,750710223
51892261,13537,2598389,1593267,6933010,10410255,6840356,851402,1627677,10378910,1687838115,1341058950,750679922
52466995,8650,2298569,1534205,7046558,10387781,6881864,837403,1548332,10271074,1712648978,1355933273,750711491
52797096,4359,2067103,1492912,7118432,10324561,6853785,802804,1507593,10328391,1714621409,1379889075,750701331
51748041,15302,2420073,1538994,6991750,10363224,6764817,801895,1513025,10184976,1704052280,1323868242,750682109
52010396,13768,2059041,1543331,6969631,10181563,6625417,781555,1498635,10276364,1685904513,1336274409,750730758
52637499,5506,2096706,1513359,7076961,10358077,6761292,794107,1506978,10337991,1703977777,1364942434,750686929
52556904,7049,1912420,1587551,6977178,10310661,6742239,809661,1562641,10359443,1688314094,1342628387,750674059
51589404,7776,2367542,1537039,7067999,10322535,6743064,809886,1559270,10337876,1684564293,1335130336,750701911
52008261,8154,2679874,1515715,7109450,10333394,6773321,792069,1555161,10387176,1696890397,1329875685,750685525
50821331,18866,2469681,1500270,7092828,10489311,6672237,767669,1533257,10460353,1728551810,1295301867,750715800
51847585,11990,1908861,1556628,6910918,10438687,6750901,783342,1563797,10476063,1663893637,1300523151,750658382
50933530,9159,1850656,1611361,6722420,10274923,6521319,759253,1582769,10338516,1642184018,1254960951,750723751
50537581,9425,1683574,1712870,6620507,10339400,6508620,802486,1706295,10297637,1623585534,1244168447,750772829
51168940,7325,1766747,1539894,6825367,10366958,6640461,762127,1540353,10342402,1634623542,1290529380,750628813
51650289,7605,1702265,1597437,6744065,10435156,6754094,791989,1613240,10456665,1633995978,1280007308,750859214
49840111,16068,1632687,1765469,6358199,10320673,6495036,840486,1781584,10168838,1580969452,1225869385,750896222
50182071,11374,1678570,1612148,6659393,10307548,6619678,804393,1617292,10311800,1620049352,1261792960,750882613
51305277,10949,2150807,1674422,6689612,10552374,6763406,812202,1644569,10538855,1648848113,1264279010,751418990
50580334,14239,1630931,1746392,6581028,10387329,6600203,848135,1740335,10418967,1619880644,1260369166,750627377
50884348,8864,2036022,1591674,6787723,10394168,6654815,797630,1572076,10249028,1652730713,1272311456,750586025
51636239,7340,1781132,1564489,6757075,10364940,6632633,775749,1540382,10356036,1663949213,1285343496,750613417
51149335,5831,1858258,1682506,6714967,10337241,6630599,809667,1660993,10509036,1652411786,1289311393,750619964
51194601,4958,1711944,1587817,6742471,10382454,6701258,789430,1564493,10400226,1644196194,1302248814,750860121
51301543,13317,2188763,1522737,6886688,10295037,6745972,780697,1514132,10340039,1656734140,1311463589,750824676
50499452,17355,2498102,1650340,6641754,10412674,6664393,814332,1629942,10457891,1643010942,1278877642,750844189
51031106,14588,2233425,1592851,6785952,10366729,6709696,794819,1563216,10317530,1663889626,1296148105,750851876
51373863,7660,1858558,1537160,6815318,10346851,6723272,792705,1521896,10364876,1656950879,1321559922,750863611
51310759,16647,1931842,1510101,6805083,10373127,6694786,777372,1496364,10406060,1663692099,1308294632,750815129
52062177,9022,1831902,1505883,6992464,10390368,6779863,784267,1514533,10393384,1688347902,1339000206,750828776
51645430,6189,1797094,1564486,6819916,10440530,6716073,791215,1550869,10367114,1665488245,1323418135,750849240
51798144,7329,1865654,1542915,6932738,10327462,6732965,788831,1533322,10363222,1678306504,1333066942,750867539
50803900,20901,1946632,1544015,6690854,10468266,6637744,787401,1538789,10464405,1648918629,1304850127,750821515
51279613,14584,1998524,1480942,6811898,10350684,6687109,778217,1473368,10328406,1659055190,1317146496,750874274
51465063,12586,2125172,1489078,7106954,10304070,6685402,769626,1472737,10247666,1703408290,1317410035,750594133
51349095,8382,1733357,1560004,6752465,10382505,6680580,780016,1536566,10403996,1645717023,1302356518,750615378
51283453,9044,1939544,1551089,6854774,10254808,6555763,777003,1551886,10513527,1670413887,1307024277,750851558
51212178,5252,1794223,1517365,6705813,10411392,6661432,788330,1551632,10356688,1646591445,1309621882,750825428
51014379,10746,1967941,1490950,6695169,10398860,6642596,777472,1496076,10321967,1647827034,1309237863,750606246
51424532,5887,1793431,1507394,6727281,10339220,6665330,788815,1502202,10284290,1644093678,1315389911,750787142
50388722,12239,2037532,1570968,6668767,10359278,6630835,797308,1576389,10333789,1642677490,1296446378,750845739
50875774,14336,2319163,1521997,6732313,10282333,6657617,794844,1523214,10237266,1651308940,1296017791,750884559
51096026,7149,1865271,1549108,6727596,10322969,6673726,793923,1532512,10354533,1657029017,1314058709,750863797
51209223,7139,1812893,1496654,6732750,10290301,6670209,793550,1496076,10231712,1644786135,1317310378,750854310
50934600,5433,1884395,1486918,6740992,10272427,6627871,771436,1464880,10315654,1646216679,1310981306,750810659
50947614,7671,1873564,1623602,6739177,10258282,6543300,793090,1582160,10355471,1668680876,1301652596,750853051
51315423,7605,1954224,1513416,6767589,10339986,6652365,786363,1512453,10285802,1660875952,1321249546,750791320
50777037,5063,1840013,1512329,6756415,10242930,6636992,792292,1534307,10287669,1646838198,1309389527,750852273
50955627,10004,1913166,1580107,6735896,10336753,6636468,797519,1567555,10344074,1654498181,1308053703,750786433
49889032,8312,1894385,1588464,6648346,10329683,6565068,807190,1575164,10398186,1643149164,1290944204,750745159
50690179,6959,1962723,1473137,6869807,10225710,6584245,770028,1493653,10309673,1660947444,1314653233,750761166
50872981,4989,1990416,1483721,6836673,10353705,6582195,769362,1482040,10269101,1652988362,1315524524,750969909
50942625,12922,1783385,1538815,6675629,10392770,6585227,758053,1512737,10497298,1643691391,1278968407,750967324
48942234,8608,1704290,1665317,6299328,10132962,6308294,814195,1691736,10169619,1588455029,1229434620,751026708
50617804,4678,1781506,1567316,6735734,10512930,6581433,794313,1579381,10386707,1639714863,1283694900,750837999
49380118,14579,1657185,1678619,6529027,10195242,6392847,822456,1677289,10235180,1600989289,1247405801,750837396
49980429,7136,1734963,1655392,6669055,10442442,6522430,810749,1658805,10398784,1631651984,1275214880,750882249
49078667,9864,1706470,1697402,6387329,10195239,6362687,843373,1727870,10196775,1593483766,1245995458,750845103
48773495,10537,1727667,1718565,6439476,10187451,6371158,834723,1689978,10288579,1602923474,1237799091,750863606
48176173,18185,1648813,1667963,6400482,9974548,6221885,825666,1677856,9955459,1574816811,1231591881,750894556
48456048,11926,1649886,1709477,6483447,10051995,6222553,829424,1720691,10134244,1584307090,1232951795,750877194
48765297,13702,1705640,1709466,6430950,10245241,6256711,845235,1744601,10184000,1603152240,1253204533,751384075
49022961,14869,1905672,1696715,6435429,10055572,6251270,840826,1736645,10172436,1602242464,1249703129,750913678
48059815,23135,2303390,1691363,6392757,9982582,6214276,837249,1708878,10034487,1590659229,1232170723,750845230
48726463,17051,1881896,1715864,6465055,10295337,6398494,841787,1720039,10210218,1606424088,1248565553,750884655
47882363,21884,1734031,1684549,6473048,10069443,6319341,838444,1730632,10229135,1592742279,1230266730,750850531
48623036,15446,1852262,1703253,6460128,10119134,6263679,840070,1710166,10218550,1599539122,1247368917,750863199
48106882,14819,1670499,1700691,6378136,9981981,6225643,837923,1694723,9956080,1581723100,1241480608,750886746
49617958,10674,1743484,1732960,6485335,10288472,6349308,846589,1726517,10259513,1616582842,1264030737,750835434
48820569,11380,1745800,1715156,6434757,10226165,6347344,847584,1714381,10176497,1601667199,1260032341,750844385
48559822,18945,1698964,1715583,6355891,10151575,6305687,837414,1697492,10069626,1592647164,1250946657,750889266
49127276,12008,1739914,1695213,6541181,10353074,6438566,847437,1726900,10252663,1621284173,1276735517,750843863
50263093,10320,1894636,1529962,6734047,10294527,6497663,793250,1549894,10297364,1646526120,1304249397,750827549
50590501,8968,1830675,1505291,6791685,10305117,6577285,778931,1489615,10313170,1644179322,1305329910,750870181
50770882,8501,1766420,1614603,6641336,10390660,6487645,819448,1633854,10498745,1641526523,1290904110,750849637
49190442,13822,1632229,1702323,6455902,10198269,6352572,840320,1700702,10211600,1603017182,1264154930,750857371
34225880,12926,6015723,1147689,5774071,7260953,4416256,535362,1076859,6876134,1761637764,2392720011,750859812
23079359,10036,4205460,151969,2546198,7233581,4173647,533322,153291,7366995,1423146002,1966884159,695955727
42406279,93271,33730823,632122,6221677,3221183,1520465,400280,619675,4011078,2136253525,3322940751,800088877
57378936,11849,4362795,1842685,8561935,9998815,5842804,877143,1838556,10031584,2012816980,1934611067,800709286
58770206,10035,2145053,2053364,7005266,11238528,7269101,968349,2038394,11386457,1814555096,1442966491,800756647
56914414,17423,2168911,1945648,7083237,11374331,7158124,951447,1958762,11430303,1800060356,1400027011,800817777
56931389,12027,2311934,1835061,7404121,11368678,7158139,913009,1821779,11193202,1829143950,1444473308,800707180
56336380,7461,2381445,1740306,7554926,11052860,7119702,877037,1739215,11014472,1830132001,1456337868,800702488
56742941,6524,2303989,1692871,7572555,11032321,7175124,889157,1700523,11068272,1830773509,1450472255,800697514
54976139,12005,2307004,1755649,7429876,11123110,7133962,910120,1766851,11083798,1797649116,1369838647,800683141
54030203,15485,2534162,1913415,7132885,11083230,7037565,964731,1921827,10938406,1765730508,1336910992,800750029
55526608,12238,2086597,1766292,7315342,11135846,7112297,920962,1775238,11067040,1802070429,1395818008,800582015
55660819,10158,2105887,1746432,7345783,11059947,7120760,914701,1729786,11012460,1801047812,1409168445,800878990
56421778,7185,2128215,1676555,7470416,11054804,7240518,911152,1678591,11065361,1829486978,1432095028,800799077
56004240,12504,2303262,1734316,7389314,10897970,7087047,925991,1721202,11085127,1813527239,1416456370,800802651
55593500,18405,2362806,1674163,7398211,11045590,7203682,904666,1666830,10989788,1819200412,1417085906,800815770
55940349,12094,2316929,1630172,7572257,10913005,7156010,883117,1602887,10897527,1830320436,1436219575,800806069
55515359,15855,2166609,1684839,7397615,10985094,7172888,914923,1699911,11037908,1815226169,1422280491,800808541
56180050,9855,2276843,1611928,7495718,10900905,7178390,889839,1601750,10934761,1829071852,1450396099,800812158
56018056,11150,2412679,1585489,7568765,10942424,7195871,874510,1579564,10941445,1832238988,1452323362,801341330
55984962,9589,2272323,1649460,7400353,10941715,7014767,881996,1649618,10969353,1834539454,1424742257,800930930
55943498,12948,2460863,1593988,7507064,11064983,7231089,874441,1610311,10942118,1828759171,1445805901,800803507
55978901,8608,2474759,1599944,7532106,11030074,7221221,867899,1593273,10955467,1831205023,1440844149,800833239
55295433,11189,2269604,1674298,7438931,10978746,7137994,867025,1642896,10985487,1795933550,1410269020,800816149
54870307,17462,3115839,1591086,7589383,10980029,7116394,867569,1614254,10891712,1818312456,1409168015,800830591
55381299,14196,2572175,1624529,7489987,11076139,7191727,868189,1643379,10916870,1809478188,1384682900,800842410
55601335,10036,2352592,1627359,7497810,11034071,7101052,840071,1640443,11136311,1801095062,1396556603,800820541
55788338,9744,2164799,1648479,7243386,11188161,7116029,856116,1678937,11172798,1790295032,1383792010,800831051
55341049,6926,1939421,1886760,7120389,11399850,7131711,915846,1873471,11446452,1790250218,1352863957,800882725
54561334,36481,2971635,1655029,7353905,10915105,6970296,829366,1659955,11195235,1823692472,1351716150,800822008
54778968,20540,2326306,1722895,7096850,11344084,7141296,849772,1694942,11259894,1770671891,1349659085,800944829
53218352,19616,1987897,1886645,6833945,11043083,6896914,918941,1901467,11008730,1710884462,1298061661,800921934
54078840,9755,2274376,1711028,7227158,11082628,7089991,869247,1675852,10957230,1764640339,1335044370,800839923
54790138,8897,1956472,1799315,7088147,11174092,7075577,882619,1730911,11217215,1751554017,1353344012,800834417
54060803,9117,1967360,1828560,7094773,11126189,7016797,919172,1852897,11183711,1752953700,1345513710,800847393
54711138,10104,2025345,1680011,7271106,11327942,7126907,860968,1693460,11290540,1815457929,1368177302,800836870
